b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	0.794040169583	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	0.711036206943	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	0.686128702654	0.650122231008	0.627941226325	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	0.627698609148	0.618585509856	0.639832448828	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	0.637254832287	0.60854762386	0.588397025756	0.585365440996	0.586381338145	[]	[]	[]	[]
4	1	[]	[]	[]	[]	0.60293822345	0.588427707442	0.587108708643	0.593864720583	0.62028779361	[]	[]	[]	[]
5	0	[]	[]	[]	0.609534934926	0.584331957951	0.565346230587	0.563250561063	0.562700185516	0.562237312267	0.56407088476	[]	[]	[]
5	1	[]	[]	[]	0.593391630504	0.576623098851	0.571676267368	0.571699386265	0.575890367806	0.585618449591	0.61603349049	[]	[]	[]
6	0	[]	[]	0.593323029865	0.572222876338	0.552855339327	0.550862169215	0.550392701702	0.549938227238	0.549083745527	0.54811768145	0.555955237749	[]	[]
6	1	[]	[]	0.603551272033	0.580480484874	0.572284479925	0.568720382921	0.568307266035	0.570799916301	0.577816094543	0.611492799799	0.663890767515	[]	[]
7	0	[]	[]	[]	0.576815949094	0.564586737301	0.562321251538	0.560593772344	0.558557571249	0.556163516043	0.558561923364	[]	[]	[]
7	1	[]	[]	[]	0.60259184232	0.586638143775	0.579992745075	0.578605643736	0.582961708665	0.612786361781	0.665873611882	[]	[]	[]
8	0	[]	[]	[]	[]	0.596094349169	0.584578370713	0.581559136328	0.578884374155	0.580650926837	[]	[]	[]	[]
8	1	[]	[]	[]	[]	0.614044974219	0.600866547901	0.599937508016	0.625835913917	0.676665833965	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	0.631691765276	0.618169231134	0.619413701291	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	0.641726344349	0.657351587751	0.704715274674	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	0.714848966843	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	0.794634940856	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
