a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	2.44013725138	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	3.39667506599	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	2.81045843415	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	1.87619206582	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	5.3275853255	2.28555428005	2.62169820123	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	3.3232413377	2.62586454683	2.17302162352	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	2.57254666337	1.83938580696	2.71470705627	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	2.02482559442	-2.43052498914	3.13374367691	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	2.5331760895	2.41489017205	2.04007291833	1.84548575252	2.43587651696	[]	[]	[]	[]
4	1	[]	[]	[]	[]	3.32051925779	1.94202978192	1.9386749425	1.34459578135	0.998941243661	[]	[]	[]	[]
4	2	[]	[]	[]	[]	2.48123656218	2.6770737257	2.82345867092	2.97046398372	3.68187989856	[]	[]	[]	[]
4	3	[]	[]	[]	[]	2.81416923769	2.62752663102	3.52149046703	6.84188385506	3.55555364117	[]	[]	[]	[]
5	0	[]	[]	[]	1.74601646682	2.6347719233	2.79577408967	3.28675590961	3.99009525729	4.02047121843	3.05743588129	[]	[]	[]
5	1	[]	[]	[]	3.0405433717	2.13434467541	2.5198879199	2.56707592836	4.17337447047	6.55320876195	3.96097606345	[]	[]	[]
5	2	[]	[]	[]	2.7824081418	0.274168413042	0.673796264678	2.08757724173	2.66248792769	2.49592697118	2.35522511634	[]	[]	[]
5	3	[]	[]	[]	-2.140397624	0.418878422967	0.938525235551	1.99320237529	1.61380573662	-1.13842814355	1.68738980538	[]	[]	[]
6	0	[]	[]	2.10303432679	0.169243264571	-0.186138243111	-5.83824276024	0.968529724621	2.0577869869	2.99609985851	0.599681692239	2.25179404133	[]	[]
6	1	[]	[]	3.64315811092	1.50163887224	0.326602149867	-1.30779479032	-1.42047380343	1.7382492098	3.27534601113	-0.947284545379	-2.00212428262	[]	[]
6	2	[]	[]	2.92353962961	1.83345301695	1.59845831724	1.81329520186	2.20181088333	2.55523113223	2.40817940937	2.45667684693	2.50408314837	[]	[]
6	3	[]	[]	1.05924455929	0.8309813418	1.06576051438	1.67363778022	1.97617909875	2.01571130648	1.4317106014	0.965387603859	2.29042136249	[]	[]
7	0	[]	[]	[]	2.55310871171	2.11293476802	1.66282619476	1.43829805754	1.75466379537	2.06229353284	2.60547124608	[]	[]	[]
7	1	[]	[]	[]	3.43505686826	1.79579947703	1.47056590601	1.59289965617	0.544743232671	1.53005326236	1.64016858415	[]	[]	[]
7	2	[]	[]	[]	2.54273210622	2.53290216761	2.5614002591	2.21619597961	2.10675685785	1.94667428566	2.63944488165	[]	[]	[]
7	3	[]	[]	[]	2.37257063562	1.85048136898	2.24721453709	1.62016793634	1.51133455356	1.99269625254	3.14659778015	[]	[]	[]
8	0	[]	[]	[]	[]	2.82402722922	2.41030691725	2.16100895912	1.77164358334	2.27226589869	[]	[]	[]	[]
8	1	[]	[]	[]	[]	3.28977765758	2.03741223385	2.06390635614	1.29375958857	0.802316774976	[]	[]	[]	[]
8	2	[]	[]	[]	[]	2.81014816473	2.8906050085	3.0197471819	2.69518212565	4.2685733843	[]	[]	[]	[]
8	3	[]	[]	[]	[]	4.14276091766	2.8236191099	5.96913252481	7.35044668314	3.82089377784	[]	[]	[]	[]
