c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	2.22700202185	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	3.65699108399	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	3.51768644952	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	4.04680401658	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	3.42738790381	3.01544173011	3.13019791049	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	2.71134326272	2.56192165382	3.5540956314	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	3.39818732959	5.13673229402	3.8872242882	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	3.63731679113	2.77461782121	2.44791562117	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	2.38576388603	3.20845454201	3.07256481909	2.48489587933	2.5331760895	[]	[]	[]	[]
4	1	[]	[]	[]	[]	3.4544428029	2.93691238414	2.6772074466	2.52094761643	3.32051925779	[]	[]	[]	[]
4	2	[]	[]	[]	[]	3.31871505992	3.07402266448	2.7355906812	2.70126639839	2.48123656218	[]	[]	[]	[]
4	3	[]	[]	[]	[]	4.71838748527	4.05650146355	2.54495595238	3.03737448414	2.81416923769	[]	[]	[]	[]
5	0	[]	[]	[]	2.23400657253	2.36497034828	2.30336801638	2.43214031593	2.4300952685	2.41489017205	2.15583842327	[]	[]	[]
5	1	[]	[]	[]	2.42250002674	2.46325649195	2.26573918575	2.03438335648	2.21851936303	1.94202978192	3.22484610897	[]	[]	[]
5	2	[]	[]	[]	3.13608124113	3.89521029684	3.0257642668	3.43669597662	3.0632885814	2.6770737257	2.95877656096	[]	[]	[]
5	3	[]	[]	[]	3.18219066681	2.58192604886	2.37760597256	2.50339553173	2.20583816074	2.62752663102	2.81064503214	[]	[]	[]
6	0	[]	[]	3.37341300921	3.83345523211	3.2487256339	2.70784572211	2.4362557957	2.23472807543	2.04007291833	1.83322278608	1.68498376224	[]	[]
6	1	[]	[]	3.03180051348	2.93519733626	2.38679699626	2.26055252735	2.19662669166	2.01047646175	1.9386749425	2.30244369572	3.23509072678	[]	[]
6	2	[]	[]	2.97562226442	2.77208718282	2.72679221553	2.5183579079	2.42560540864	2.50353224346	2.82345867092	3.40350981459	3.05904486396	[]	[]
6	3	[]	[]	2.31657942942	1.92103644674	3.07279986711	2.82381536074	3.22603130685	3.8336608192	3.52149046703	2.12184376934	3.07217936374	[]	[]
7	0	[]	[]	[]	3.37667682569	3.65052891843	3.12695092454	2.64196537868	2.42876918113	1.84548575252	1.63408338294	[]	[]	[]
7	1	[]	[]	[]	2.99629510398	2.5900995187	2.23177407195	1.91779480417	1.27433495782	1.34459578135	1.52359891594	[]	[]	[]
7	2	[]	[]	[]	2.29984674184	2.87541012789	2.17847025707	3.13097618402	2.69202999998	2.97046398372	3.08568846116	[]	[]	[]
7	3	[]	[]	[]	3.93710206759	3.72317844014	4.0478304305	3.94954543542	5.52967303182	6.84188385506	3.65125648486	[]	[]	[]
8	0	[]	[]	[]	[]	3.1002707936	3.10448173681	2.92754238703	2.68663015245	2.43587651696	[]	[]	[]	[]
8	1	[]	[]	[]	[]	2.83163803266	2.7463976762	1.95750449427	1.46338838202	0.998941243661	[]	[]	[]	[]
8	2	[]	[]	[]	[]	3.00822413491	3.65974303838	4.34375262829	4.26125985802	3.68187989856	[]	[]	[]	[]
8	3	[]	[]	[]	[]	5.13729512074	5.22289204679	3.76227709709	4.85283042058	3.55555364117	[]	[]	[]	[]
