b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	[]	-18.6837970951	[]	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	[]	2.1182742835	[]	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	[]	2.56508894883	[]	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	[]	-0.484573918563	[]	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	[]	2.36615853808	-6.57728009982	2.25143359666	[]	[]	[]	[]	[]
4	1	[]	[]	[]	[]	[]	0.584322183613	1.38287462873	2.91253826691	[]	[]	[]	[]	[]
4	2	[]	[]	[]	[]	[]	3.50656220751	-0.975395003983	2.96802030609	[]	[]	[]	[]	[]
4	3	[]	[]	[]	[]	[]	-1.69081665863	2.14550898582	2.41683538639	[]	[]	[]	[]	[]
5	0	[]	[]	[]	[]	3.42738790381	2.10593616325	-5.59698651055	3.24055806187	3.79911379674	[]	[]	[]	[]
5	1	[]	[]	[]	[]	2.71134326272	1.06059280493	0.847263972846	2.70882043447	3.03666327034	[]	[]	[]	[]
5	2	[]	[]	[]	[]	3.39818732959	2.86541006561	0.931331742641	2.39043142159	3.85321762336	[]	[]	[]	[]
5	3	[]	[]	[]	[]	3.63731679113	-0.389980272392	1.93408890493	2.42504491626	4.41901052899	[]	[]	[]	[]
6	0	[]	[]	[]	15.2087587449	3.01544173011	1.76995614669	-1.33953431077	3.03727786347	3.28691593909	21.827013517	[]	[]	[]
6	1	[]	[]	[]	7.54477839073	2.56192165382	1.16085563193	0.231216612492	2.47353959518	2.77813529715	9.06884181611	[]	[]	[]
6	2	[]	[]	[]	3.40462602969	5.13673229402	2.61060510302	0.569668573341	2.41188334857	7.59818802434	3.47932977328	[]	[]	[]
6	3	[]	[]	[]	2.18178398699	2.77461782121	2.50037497045	1.10094499445	2.08253705578	3.07873377686	2.30992732734	[]	[]	[]
7	0	[]	[]	[]	[]	3.13019791049	2.38917675927	1.21924993514	2.57779264515	3.44843385139	[]	[]	[]	[]
7	1	[]	[]	[]	[]	3.5540956314	1.03687270406	2.11646074963	2.36721871574	3.40927529669	[]	[]	[]	[]
7	2	[]	[]	[]	[]	3.8872242882	2.62837724162	1.44561008823	2.42110621367	5.28071604473	[]	[]	[]	[]
7	3	[]	[]	[]	[]	2.44791562117	0.842341141039	0.709272930378	2.17783688029	2.82880940514	[]	[]	[]	[]
8	0	[]	[]	[]	[]	[]	1.74601646682	0.169243264571	2.55310871171	[]	[]	[]	[]	[]
8	1	[]	[]	[]	[]	[]	3.0405433717	1.50163887224	3.43505686826	[]	[]	[]	[]	[]
8	2	[]	[]	[]	[]	[]	2.7824081418	1.83345301695	2.54273210622	[]	[]	[]	[]	[]
8	3	[]	[]	[]	[]	[]	-2.140397624	0.8309813418	2.37257063562	[]	[]	[]	[]	[]
9	0	[]	[]	[]	[]	[]	[]	-0.708204365654	[]	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	[]	3.42307153199	[]	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	[]	1.50878825655	[]	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	[]	0.287127874673	[]	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
