a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	2.94898800292	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	2.97537265459	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	2.34671371411	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	1.97858371687	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	2.64042002136	10.8309174806	4.06095323829	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	13.60289933	3.21826126004	3.12856949804	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	3.07786530577	1.95605896151	2.02448496823	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	1.08948094558	1.08790107395	2.41565051622	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	2.38576388603	2.36497034828	3.2487256339	3.65052891843	3.1002707936	[]	[]	[]	[]
4	1	[]	[]	[]	[]	3.4544428029	2.46325649195	2.38679699626	2.5900995187	2.83163803266	[]	[]	[]	[]
4	2	[]	[]	[]	[]	3.31871505992	3.89521029684	2.72679221553	2.87541012789	3.00822413491	[]	[]	[]	[]
4	3	[]	[]	[]	[]	4.71838748527	2.58192604886	3.07279986711	3.72317844014	5.13729512074	[]	[]	[]	[]
5	0	[]	[]	[]	2.36615853808	2.27948301467	2.24486577704	2.37765575233	2.29509048658	2.39580634757	2.38886979962	[]	[]	[]
5	1	[]	[]	[]	0.584322183613	2.41802758054	2.53282949345	2.50405358207	2.38908123794	2.7919909014	2.48886082016	[]	[]	[]
5	2	[]	[]	[]	3.50656220751	-7.51545585328	-5.63662140582	1.58261568039	0.920864812449	2.99405847134	1.42741564887	[]	[]	[]
5	3	[]	[]	[]	-1.69081665863	0.537898288195	-0.775795196103	1.01793072423	2.18264511482	2.51309092679	2.31975474406	[]	[]	[]
6	0	[]	[]	2.92360118732	-6.57728009982	-7.44919370268	-9.81263711448	2.85048086124	2.17891533258	3.10578989636	4.56921829675	1.19568568822	[]	[]
6	1	[]	[]	-7.23754826384	1.38287462873	-3.07065631121	-8.20330318886	-1.69417909969	0.853028693811	1.25818451039	2.57674320562	1.01404520877	[]	[]
6	2	[]	[]	3.39115691885	-0.975395003983	0.329522024877	0.264873839913	1.67630442126	1.48967374988	0.813962769288	2.14526505738	-0.254600137078	[]	[]
6	3	[]	[]	1.2858781774	2.14550898582	1.56801257941	1.36750241482	1.62883126451	2.53704441793	2.5608201246	2.13106675306	2.92831311282	[]	[]
7	0	[]	[]	[]	2.25143359666	1.61192845124	2.30051235552	2.85006436566	3.28495538785	4.34558159209	3.89432601846	[]	[]	[]
7	1	[]	[]	[]	2.91253826691	2.3713218575	1.83326670409	1.89457125114	2.17441627883	2.87744880954	3.14359301825	[]	[]	[]
7	2	[]	[]	[]	2.96802030609	3.01397417374	3.85557624627	1.81984185263	1.29856540677	-1.57415339376	-0.861268451282	[]	[]	[]
7	3	[]	[]	[]	2.41683538639	2.4644945224	2.84002085394	2.34797430614	0.763783652755	0.00609363740726	2.47352813538	[]	[]	[]
8	0	[]	[]	[]	[]	2.5671465457	2.40924426041	3.13716207558	3.21915628321	2.7786428881	[]	[]	[]	[]
8	1	[]	[]	[]	[]	3.80367336843	2.57896400539	2.42130510849	2.43412338368	2.61985063882	[]	[]	[]	[]
8	2	[]	[]	[]	[]	3.70347510012	4.3238845754	2.75480607906	2.75658134921	2.83010262733	[]	[]	[]	[]
8	3	[]	[]	[]	[]	6.06850071169	2.69760930931	3.32111397342	3.42956062021	5.56153615285	[]	[]	[]	[]
