b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
0	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
1	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	[]	[]	-24.9588331862	[]	[]	[]	[]	[]	[]
2	1	[]	[]	[]	[]	[]	[]	-15.2181836117	[]	[]	[]	[]	[]	[]
2	2	[]	[]	[]	[]	[]	[]	1.1766375184	[]	[]	[]	[]	[]	[]
2	3	[]	[]	[]	[]	[]	[]	-0.570882766085	[]	[]	[]	[]	[]	[]
3	0	[]	[]	[]	[]	[]	1.29069725229	-15.2441662047	0.663002785235	[]	[]	[]	[]	[]
3	1	[]	[]	[]	[]	[]	2.55327637178	-3.85812320845	2.12863042118	[]	[]	[]	[]	[]
3	2	[]	[]	[]	[]	[]	1.81119447999	-1.02854779416	3.05231557645	[]	[]	[]	[]	[]
3	3	[]	[]	[]	[]	[]	-9.79775984411	1.96700951555	4.70416746031	[]	[]	[]	[]	[]
4	0	[]	[]	[]	[]	2.38576388603	2.27948301467	-7.44919370268	1.61192845124	2.5671465457	[]	[]	[]	[]
4	1	[]	[]	[]	[]	3.4544428029	2.41802758054	-3.07065631121	2.3713218575	3.80367336843	[]	[]	[]	[]
4	2	[]	[]	[]	[]	3.31871505992	-7.51545585328	0.329522024877	3.01397417374	3.70347510012	[]	[]	[]	[]
4	3	[]	[]	[]	[]	4.71838748527	0.537898288195	1.56801257941	2.4644945224	6.06850071169	[]	[]	[]	[]
5	0	[]	[]	[]	18.6644166302	3.20845454201	2.36085167321	-3.93949488565	1.67205953697	3.48605393487	26.3081677522	[]	[]	[]
5	1	[]	[]	[]	15.6781860421	2.93691238414	2.38720030795	1.12688561948	2.07482333194	3.22580441949	22.2654709861	[]	[]	[]
5	2	[]	[]	[]	3.39557354581	3.07402266448	-2.90536605747	1.20820202939	3.06029997062	3.40145572247	3.53644783795	[]	[]	[]
5	3	[]	[]	[]	3.06848475496	4.05650146355	0.231467659132	1.5041944915	2.60247490406	5.59244949698	3.18085029939	[]	[]	[]
6	0	[]	[]	0.365721191095	11.0996013503	3.07256481909	2.54299416941	-2.10617876479	2.05354430617	3.3794968564	15.2455793516	0.343454392155	[]	[]
6	1	[]	[]	3.22732316096	7.73576564155	2.6772074466	2.25898225848	1.81703166142	1.85146783427	2.93768373028	10.5975704787	3.27053254685	[]	[]
6	2	[]	[]	3.47801225833	2.97991978943	2.7355906812	-3.7640601219	1.74527981231	2.96070020619	3.11800552196	3.12879206773	3.49040111921	[]	[]
6	3	[]	[]	1.63964428536	2.61472596315	2.54495595238	-2.57736164229	1.03795343744	2.58027170498	3.52230193087	2.67906898662	1.51081578205	[]	[]
7	0	[]	[]	[]	14.0122518889	2.48489587933	2.5187288498	0.254305464903	2.14602553485	2.60781932048	19.590365122	[]	[]	[]
7	1	[]	[]	[]	4.77802575962	2.52094761643	2.01314893377	-1.72737407027	2.12045695533	2.79990513933	5.02714908204	[]	[]	[]
7	2	[]	[]	[]	2.57455839734	2.70126639839	-1.20642350495	1.79236016219	2.86528896294	3.09304423305	2.68458112892	[]	[]	[]
7	3	[]	[]	[]	2.42622615343	3.03737448414	-1.1955419936	1.06863851029	2.07252429437	4.53773176663	2.49749656014	[]	[]	[]
8	0	[]	[]	[]	[]	2.5331760895	2.6347719233	-0.186138243111	2.11293476802	2.82402722922	[]	[]	[]	[]
8	1	[]	[]	[]	[]	3.32051925779	2.13434467541	0.326602149867	1.79579947703	3.28977765758	[]	[]	[]	[]
8	2	[]	[]	[]	[]	2.48123656218	0.274168413042	1.59845831724	2.53290216761	2.81014816473	[]	[]	[]	[]
8	3	[]	[]	[]	[]	2.81416923769	0.418878422967	1.06576051438	1.85048136898	4.14276091766	[]	[]	[]	[]
